age,ARPU,best_action,rewards
30,127.91407375247545,0,[10  0  0]
36,74.36223308388155,1,[ 0 25  0]
37,79.26074315577445,1,[0 0 0]
26,125.9043089892682,0,[10  0  0]
42,27.569876903067982,2,[0 0 0]
24,126.45341642715636,0,[10  0  0]
37,44.899777894692605,2,[0 0 0]
26,124.70649835726032,0,[ 0 25  0]
35,53.68464904588293,2,[0 0 0]
38,109.33311649112828,0,[10  0  0]
27,121.31108263011559,0,[10  0  0]
35,75.73446007854257,1,[ 0 25  0]
26,125.00078768691105,0,[10  0  0]
55,50.02482056334732,2,[ 10   0 100]
40,28.318615164598235,2,[0 0 0]
31,114.3265874669016,0,[ 10   0 100]
35,78.90906664857603,1,[0 0 0]
47,26.250087442090063,2,[ 10   0 100]
45,20.546011167419053,2,[0 0 0]
20,126.1895232197298,0,[10  0  0]
37,73.86693282536876,1,[ 0 25  0]
51,40.916139953860515,2,[  0   0 100]
40,33.56554587384773,2,[  0   0 100]
35,73.70750006536709,1,[ 0 25  0]
24,127.6448138434153,0,[10  0  0]
31,123.77089211674766,0,[10  0  0]
35,73.96406449881496,1,[ 0 25  0]
29,133.2250787012343,0,[10  0  0]
27,128.93313745958937,0,[10  0  0]
24,125.55839245287027,0,[10  0  0]
31,75.4903109529495,1,[0 0 0]
20,125.02743369160751,0,[10  0  0]
39,73.12405556822434,1,[0 0 0]
34,72.2614025481363,1,[0 0 0]
32,68.38385180161045,1,[10 25  0]
40,32.37198192927696,2,[10  0  0]
34,76.08159549539532,1,[10 25  0]
34,116.93927656895859,0,[10  0  0]
28,124.43782744294877,0,[10  0  0]
36,74.91870419934719,1,[0 0 0]
48,22.786978354028577,2,[0 0 0]
22,119.10208707818829,0,[10  0  0]
51,34.486190969010785,2,[0 0 0]
35,78.39323759786974,1,[0 0 0]
25,128.99801111846435,0,[10  0  0]
38,76.77744407256458,1,[ 0 25  0]
33,79.38656774944654,1,[ 0 25  0]
22,128.83556946908595,0,[10 25  0]
50,32.23162366064858,2,[0 0 0]
26,127.93716516379978,0,[10  0  0]
29,131.34045103958812,0,[10  0  0]
26,120.53411845710174,0,[10  0  0]
50,36.67439428277664,2,[0 0 0]
20,123.1985999838676,0,[0 0 0]
35,50.813567466164045,2,[0 0 0]
35,75.63538186247398,1,[0 0 0]
36,74.77524657396724,1,[ 0 25  0]
26,124.44936094104541,0,[10  0  0]
36,80.19632678705237,1,[ 0 25  0]
52,31.425343768268345,2,[0 0 0]
26,131.65498514037708,0,[10  0  0]
28,125.92088814272803,0,[10  0  0]
36,73.52269034272396,1,[ 0 25  0]
52,40.72578008117792,2,[0 0 0]
26,126.20908134646697,0,[10  0  0]
56,59.41802840411026,2,[0 0 0]
34,74.33316763083285,1,[0 0 0]
33,72.76173811929542,1,[0 0 0]
37,78.78730960886502,1,[0 0 0]
43,22.494596933333458,2,[0 0 0]
44,21.592104419353753,2,[ 10   0 100]
26,114.20158597348885,0,[10  0  0]
28,123.91301592699725,0,[10  0  0]
30,76.7633230522493,1,[ 0 25  0]
35,72.84632515523704,1,[ 0 25  0]
33,69.7101371464285,1,[0 0 0]
47,30.943398348002404,2,[  0  25 100]
54,40.88658698813854,2,[0 0 0]
35,80.8290185210446,1,[0 0 0]
36,73.73037751087918,1,[0 0 0]
48,33.586535426476345,2,[0 0 0]
23,127.08852011931937,0,[10  0  0]
54,47.110949631345974,2,[ 10  25 100]
36,50.261356491370755,2,[0 0 0]
20,129.91808090401597,0,[10  0  0]
49,26.073852062041926,2,[0 0 0]
23,127.65956599248555,0,[10 25  0]
39,31.273711920476767,2,[0 0 0]
36,73.23952836454923,1,[  0   0 100]
31,125.27989956730057,0,[10  0  0]
21,126.4389620828578,0,[0 0 0]
36,79.6763351803973,1,[ 0 25  0]
37,78.47360558607002,1,[  0  25 100]
34,70.193236479661,1,[0 0 0]
23,128.8365293555842,0,[10  0  0]
24,125.5233724406026,0,[10  0  0]
34,77.33146707718609,1,[10  0  0]
34,71.90457170894281,1,[0 0 0]
21,122.36498950872128,0,[10  0  0]
43,22.86598881503395,2,[0 0 0]
23,129.80093157492607,0,[10  0  0]
24,126.43851489252371,0,[10  0  0]
49,31.497527187537997,2,[ 0 25  0]
35,78.44006136100417,1,[0 0 0]
35,71.25411608340336,1,[ 0 25  0]
35,78.07370420326131,1,[0 0 0]
31,115.09972878303412,0,[10  0  0]
37,39.49260120238131,2,[0 0 0]
35,76.92356803139444,1,[ 0 25  0]
34,118.97242112726164,0,[10  0  0]
34,72.20128676891693,1,[ 0 25  0]
43,27.24297074021476,2,[0 0 0]
35,74.15360616900406,1,[ 0 25  0]
50,26.07257731421906,2,[  0   0 100]
37,79.39493790341658,1,[0 0 0]
53,45.18442026446654,2,[ 10   0 100]
35,76.18278026929156,1,[ 0 25  0]
33,78.24691883777945,1,[0 0 0]
36,73.14709358175885,1,[0 0 0]
48,30.062349901935193,2,[0 0 0]
35,110.57566806404076,0,[10  0  0]
38,32.435774477127126,2,[0 0 0]
45,17.908337412585066,2,[0 0 0]
20,126.12215075163654,0,[10  0  0]
42,19.649262129975053,2,[ 10   0 100]
47,24.61576840652809,2,[  0   0 100]
20,124.43790746154916,0,[10  0  0]
23,124.31347791381506,0,[10  0  0]
53,37.05661756975706,2,[0 0 0]
34,75.614331137927,1,[ 0 25  0]
51,32.858910369995534,2,[0 0 0]
55,50.012447995040944,2,[  0   0 100]
27,114.85694821522476,0,[10  0  0]
33,55.28750760551032,2,[0 0 0]
39,33.13129209489415,2,[0 0 0]
47,28.280751921247298,2,[  0   0 100]
27,129.4578738524363,0,[10  0  0]
37,46.15208449800774,2,[0 0 0]
33,78.24096536551919,1,[ 10   0 100]
34,70.8140812933688,1,[0 0 0]
53,37.88711122892977,2,[0 0 0]
34,77.64472419634251,1,[0 0 0]
33,66.94733606138209,2,[0 0 0]
23,128.81113601447663,0,[10  0  0]
27,124.24375028865943,0,[10  0  0]
49,25.031792323780795,2,[0 0 0]
34,77.33285751126381,1,[ 0 25  0]
29,123.54052480788219,0,[10  0  0]
34,75.10233964007669,1,[0 0 0]
35,68.23005961316512,1,[ 0 25  0]
41,25.868348311238126,2,[0 0 0]
21,127.69225879107083,0,[10  0  0]
19,120.72520646558799,0,[10  0  0]
51,32.60952885941367,2,[0 0 0]
25,121.96158850147675,0,[10  0  0]
41,29.361844755734843,2,[0 0 0]
27,123.37018091332862,0,[10  0  0]
39,109.41314361288228,0,[10  0  0]
35,76.87450524680874,1,[ 0 25  0]
33,78.11972413945257,1,[0 0 0]
24,123.11873930383399,0,[0 0 0]
33,73.93856271014349,1,[0 0 0]
24,127.37725328988542,0,[10  0  0]
32,77.79240879571842,1,[  0   0 100]
31,126.64822616446885,0,[10  0  0]
53,43.65934090112888,2,[ 0 25  0]
32,113.1868872395653,0,[10  0  0]
34,74.46343645385511,1,[0 0 0]
38,74.74389030867026,1,[10  0  0]
48,23.72453431837694,2,[0 0 0]
32,75.7860201372963,1,[0 0 0]
44,22.301712210321405,2,[0 0 0]
35,53.11949315850112,2,[0 0 0]
21,116.91221627472301,0,[10  0  0]
28,123.76921127989634,0,[0 0 0]
34,75.00701702677823,1,[0 0 0]
25,120.5582207661251,0,[10 25  0]
38,76.62936349439269,1,[10 25  0]
27,120.58890837176557,0,[10  0  0]
32,120.53066347828862,0,[10  0  0]
33,74.24507653397124,1,[10  0  0]
20,117.13895144482355,0,[10  0  0]
21,131.88994627943796,0,[10  0  0]
46,32.41145123977073,2,[0 0 0]
35,75.53951213957755,1,[ 0 25  0]
39,73.41490560759362,1,[0 0 0]
42,88.86148938856734,0,[10  0  0]
48,28.46811087231217,2,[0 0 0]
25,129.57738349771864,0,[10  0  0]
25,125.4629590440542,0,[0 0 0]
31,117.52716126303358,0,[10  0  0]
34,59.81092411473681,2,[0 0 0]
55,54.15247510039576,2,[  0   0 100]
37,79.1630610213886,1,[ 0 25  0]
21,124.49530151339431,0,[10  0  0]
28,120.74463608164781,0,[10  0  0]
32,75.82139531357782,1,[ 0 25  0]
18,123.12600543473067,0,[0 0 0]
20,120.50458877323707,0,[10  0  0]
27,124.08467352295948,0,[10  0  0]
30,121.53185956129863,0,[10  0  0]
35,71.45463451269386,1,[ 0 25  0]
35,70.66201050445417,1,[10  0  0]
34,75.01914637868967,1,[0 0 0]
36,74.23256715617819,1,[0 0 0]
46,21.6870632223073,2,[10  0  0]
46,31.781813791499204,2,[  0   0 100]
44,26.393405730710704,2,[0 0 0]
48,23.197492755206603,2,[0 0 0]
42,15.436001670615505,2,[  0   0 100]
22,125.1300113307535,0,[10  0  0]
44,30.979023424222916,2,[0 0 0]
37,73.44815712122424,1,[0 0 0]
44,21.17710363611554,2,[0 0 0]
25,123.62774380887996,0,[ 10   0 100]
32,72.6391738764002,1,[10 25  0]
48,30.567533396372607,2,[  0   0 100]
38,31.521466113532654,2,[0 0 0]
24,125.01675485647604,0,[10 25  0]
25,116.845395784888,0,[0 0 0]
31,120.84540930046512,0,[10  0  0]
23,122.57829001677395,0,[10  0  0]
37,76.99439037114426,1,[0 0 0]
35,46.957414107585,2,[  0   0 100]
34,79.37534067611739,1,[0 0 0]
34,73.14430430268378,1,[0 0 0]
48,29.540875100243564,2,[10  0  0]
25,123.79175275981292,0,[0 0 0]
47,16.45483924171451,2,[0 0 0]
44,15.495898339461364,2,[ 0 25  0]
36,73.0498195565262,1,[0 0 0]
30,72.56450628465122,1,[0 0 0]
34,75.27155169041964,1,[ 0 25  0]
35,76.55841447109238,1,[  0   0 100]
36,72.54435371467115,1,[0 0 0]
33,78.01908743843607,1,[ 0 25  0]
29,119.40731733570843,0,[10  0  0]
37,74.03815034314842,1,[0 0 0]
28,120.21960205125218,0,[10  0  0]
51,33.319910648824944,2,[0 0 0]
46,23.751625284911707,2,[0 0 0]
37,68.7651124028248,1,[0 0 0]
45,29.03572825167079,2,[10  0  0]
19,122.79822730267446,0,[10  0  0]
21,123.74530678129891,0,[10  0  0]
40,36.09136922466496,2,[0 0 0]
30,77.0008580769849,1,[ 0 25  0]
44,23.548419678508786,2,[0 0 0]
30,75.43557292341775,1,[ 0 25  0]
24,122.09525067409187,0,[10  0  0]
35,73.27249553533923,1,[ 0 25  0]
31,122.70281079587863,0,[10  0  0]
29,127.07229072481321,0,[10 25  0]
45,23.009142676866112,2,[  0   0 100]
47,25.866537505525997,2,[0 0 0]
20,122.1980508924434,0,[10  0  0]
34,70.98008177544278,1,[ 0 25  0]
46,28.590479997713178,2,[0 0 0]
38,76.31506439764449,1,[0 0 0]
38,77.65471802394349,1,[ 0 25  0]
33,67.34701719915877,1,[0 0 0]
25,122.05485476572831,0,[10  0  0]
35,77.02793400125343,1,[0 0 0]
33,77.1123416892938,1,[0 0 0]
35,74.38409292461392,1,[0 0 0]
54,37.21742069864074,2,[0 0 0]
49,36.20576045133478,2,[0 0 0]
46,27.070405040089476,2,[0 0 0]
41,24.33460274441333,2,[0 0 0]
35,72.98994187142432,1,[  0  25 100]
35,80.4188543014209,1,[0 0 0]
52,39.94985851965321,2,[  0   0 100]
35,71.60793359238683,1,[ 0 25  0]
40,27.858471274910123,2,[10  0  0]
37,81.91439537289737,1,[ 0 25  0]
21,123.02626418371796,0,[10  0  0]
35,79.40000941756065,1,[0 0 0]
34,73.9999807705363,1,[ 0 25  0]
45,24.513737295524987,2,[0 0 0]
19,116.54227857674584,0,[10  0  0]
43,24.285925600611215,2,[0 0 0]
33,112.5730508531243,0,[10  0  0]
26,121.68870023928964,0,[0 0 0]
19,124.39675402506728,0,[10  0  0]
36,81.5267950988568,1,[ 0 25  0]
28,120.9219162739548,0,[10  0  0]
34,70.85409501872428,1,[0 0 0]
23,121.59621019061773,0,[10  0  0]
19,123.13415841590363,0,[10  0  0]
33,79.31136235305789,1,[10 25  0]
32,73.2769956277214,1,[ 0 25  0]
52,41.09220368437502,2,[0 0 0]
35,75.89648877058556,1,[ 0 25  0]
38,36.437936976549516,2,[0 0 0]
36,116.02455805293783,0,[10  0  0]
53,41.45170453092004,2,[0 0 0]
30,122.70752526283115,0,[10  0  0]
36,77.66132442192858,1,[ 0 25  0]
23,126.54477768923711,0,[10  0  0]
39,31.044814539447323,2,[  0   0 100]
37,76.45223972516038,1,[ 0 25  0]
35,75.86134082773198,1,[0 0 0]
49,32.52401567155905,2,[  0  25 100]
30,122.81239830639637,0,[10  0  0]
36,77.49266024339899,1,[ 0 25  0]
35,74.02678456614476,1,[ 0 25  0]
36,74.07345148816722,1,[ 0 25  0]
27,127.5788985984335,0,[10  0  0]
28,124.66061906706189,0,[10  0  0]
36,75.27651975532113,1,[0 0 0]
34,74.34849916755695,1,[ 0 25  0]
36,73.03265760250186,1,[0 0 0]
49,28.040139801436247,2,[0 0 0]
48,33.54009534443771,2,[0 0 0]
33,112.75410514601428,0,[10  0  0]
27,128.2258263207941,0,[0 0 0]
22,119.65772308949478,0,[10  0  0]
31,77.56817822590106,1,[ 0 25  0]
42,25.307062792178463,2,[0 0 0]
34,75.74150393782763,1,[ 0 25  0]
50,37.21719668993367,2,[0 0 0]
48,28.825648686473713,2,[0 0 0]
18,112.0144626015129,0,[10  0  0]
40,34.59891653135632,2,[0 0 0]
51,30.985190771188638,2,[0 0 0]
35,77.11909825852213,1,[0 0 0]
41,24.623378264541923,2,[0 0 0]
44,28.18464639825993,2,[ 0 25  0]
35,75.69203787029177,1,[ 0 25  0]
21,123.52015021857517,0,[10  0  0]
46,22.473824096873336,2,[  0   0 100]
26,118.67143964376257,0,[10  0  0]
24,127.74499604895546,0,[10  0  0]
43,29.113824907898223,2,[0 0 0]
39,76.1364717097662,1,[0 0 0]
24,121.65838311723273,0,[10  0  0]
30,85.67780245503936,2,[  0   0 100]
35,74.4624754510284,1,[ 0 25  0]
52,40.301572801145696,2,[  0  25 100]
41,27.494001187177837,2,[0 0 0]
41,25.703548357406255,2,[  0   0 100]
36,65.4961833068407,1,[ 0 25  0]
35,71.27972147433813,1,[0 0 0]
49,29.074283745082436,2,[0 0 0]
33,115.84498126518386,0,[10 25  0]
25,121.66172906098703,0,[0 0 0]
28,123.41379925984255,0,[10  0  0]
49,27.687264032913127,2,[  0   0 100]
55,47.35012726889007,2,[  0   0 100]
36,77.0880180567261,1,[0 0 0]
29,118.07721124907697,0,[10  0  0]
55,43.552693898527565,2,[  0   0 100]
23,121.90683203836487,0,[10  0  0]
24,127.16226982625311,0,[10  0  0]
37,76.96269442852802,1,[ 0 25  0]
35,74.70744932747257,1,[  0  25 100]
23,130.13714760620397,0,[10  0  0]
37,75.22439990714255,1,[ 0 25  0]
41,28.60351569007551,2,[ 0 25  0]
51,34.557947394126955,2,[0 0 0]
42,24.666687335837548,2,[0 0 0]
18,115.83513155106232,0,[10  0  0]
29,121.75450960816117,0,[0 0 0]
35,75.50597133084182,1,[ 0 25  0]
35,68.57932732343355,1,[0 0 0]
30,123.27370039763659,0,[10  0  0]
31,71.91524616712219,1,[0 0 0]
28,122.12844051523436,0,[10  0  0]
36,70.89082128356443,1,[ 0 25  0]
46,17.228625787090586,2,[  0   0 100]
39,28.703956870943777,2,[0 0 0]
33,71.51143418920405,1,[0 0 0]
39,73.65625383442016,1,[ 0 25  0]
28,122.38096856904002,0,[10 25  0]
35,70.60925449173003,1,[ 0 25  0]
37,45.85357093153749,2,[0 0 0]
41,31.030811781007934,2,[10  0  0]
33,74.11142167221969,1,[ 0 25  0]
24,122.73795263156019,0,[10 25  0]
21,126.99360797818532,0,[10  0  0]
24,127.42719023748619,0,[10  0  0]
33,65.32751694605062,2,[0 0 0]
26,120.8576826450745,0,[10  0  0]
33,80.62137604801839,1,[ 0 25  0]
31,73.4576529398098,1,[ 0 25  0]
24,120.32688664755139,0,[10  0  0]
29,122.56183447119139,0,[10  0  0]
48,30.268306874219256,2,[0 0 0]
50,30.57557787325042,2,[10  0  0]
26,129.409063445436,0,[10  0  0]
44,22.389928749429018,2,[  0   0 100]
35,73.10932188108887,1,[10  0  0]
37,68.91565103638615,1,[10  0  0]
33,80.33096738804427,1,[0 0 0]
37,79.49379214204022,1,[10  0  0]
46,26.48250062488702,2,[ 0 25  0]
20,123.47345157894023,0,[10  0  0]
35,73.0324177108925,1,[ 0 25  0]
38,76.13606671556869,1,[10 25  0]
30,122.95782583164507,0,[10  0  0]
26,130.56733655874132,0,[10  0  0]
36,73.34544165456438,1,[ 0 25  0]
23,118.78755578601009,0,[10 25  0]
49,21.42743765299606,2,[0 0 0]
33,121.1393941340958,0,[10 25  0]
33,72.7864918287288,1,[0 0 0]
42,23.445951617108737,2,[0 0 0]
46,24.37830998980962,2,[0 0 0]
37,79.82723866361854,1,[0 0 0]
45,31.55884272594171,2,[10  0  0]
39,37.546003057573955,2,[  0   0 100]
36,68.04360055979791,1,[ 0 25  0]
58,61.65381759273679,2,[10  0  0]
43,23.077914840767487,2,[10  0  0]
42,29.42193432237766,2,[0 0 0]
32,119.78044806851645,0,[10  0  0]
38,74.58675759757459,1,[0 0 0]
20,118.25132542694197,0,[0 0 0]
49,24.08572302711079,2,[0 0 0]
32,120.12183951226947,0,[10  0  0]
50,22.607978954934847,2,[  0  25 100]
42,28.496511593801642,2,[0 0 0]
25,128.48842747716475,0,[10  0  0]
21,115.19664245223665,0,[10 25  0]
47,20.811577975699723,2,[0 0 0]
38,45.703977717004825,2,[0 0 0]
35,79.09208911133172,1,[ 0 25  0]
35,73.14938662881961,1,[ 0 25  0]
34,70.98525326505985,1,[ 0 25  0]
36,51.634918670794455,2,[0 0 0]
33,74.98342565641819,1,[  0   0 100]
38,39.52817994245709,2,[0 0 0]
23,128.76327266056998,0,[10  0  0]
27,126.36333827205138,0,[10  0  0]
35,50.0929606066313,2,[ 10   0 100]
53,45.59887483454694,2,[0 0 0]
30,73.60835837772707,1,[  0   0 100]
37,77.38693324714703,1,[10  0  0]
56,56.361489472201434,2,[0 0 0]
37,77.06104782789302,1,[ 0 25  0]
23,131.52451404477526,0,[10  0  0]
23,120.88874206383953,0,[10  0  0]
43,33.08306930700122,2,[  0   0 100]
36,69.50458670790356,1,[ 0 25  0]
46,31.382976194377353,2,[  0   0 100]
35,75.40136264380324,1,[ 0 25  0]
26,121.9412358685625,0,[10  0  0]
20,119.08348492863773,0,[10  0  0]
36,77.28289134877191,1,[ 0 25  0]
29,125.67701228187332,0,[10  0  0]
42,24.128933673167012,2,[0 0 0]
21,122.5891562709318,0,[10  0  0]
31,74.02798173912413,1,[ 0 25  0]
39,34.25576953180164,2,[  0   0 100]
36,76.67059000584561,1,[ 0 25  0]
22,132.8071224790732,0,[10  0  0]
30,118.83353568167941,0,[10  0  0]
36,72.70081402780298,1,[ 0 25  0]
45,22.701322447465436,2,[0 0 0]
49,25.19403305119968,2,[10  0  0]
27,123.93399500548684,0,[0 0 0]
46,25.116360333644256,2,[0 0 0]
24,124.67409779369855,0,[10  0  0]
38,79.91237107104061,1,[ 0 25  0]
35,76.89465670267909,1,[ 0 25  0]
34,69.9424412244688,1,[ 0 25  0]
28,124.46078691625353,0,[10  0  0]
23,126.51088122559582,0,[10 25  0]
51,31.922933511765635,2,[  0   0 100]
47,22.282229387623488,2,[  0   0 100]
44,29.016394609285147,2,[0 0 0]
21,125.79498476256015,0,[10  0  0]
24,123.95994146827431,0,[10  0  0]
41,35.01708757605918,2,[0 0 0]
24,125.62296116030046,0,[10  0  0]
30,78.28192046022998,1,[0 0 0]
22,130.02191297651916,0,[10  0  0]
44,23.074594041060703,2,[0 0 0]
49,27.40730624308979,2,[0 0 0]
46,16.753871795802258,2,[0 0 0]
19,119.63759799684274,0,[10  0  0]
27,116.17503960192938,0,[10 25  0]
35,73.38252026104057,1,[ 10  25 100]
40,34.02979734987298,2,[10  0  0]
27,130.8458063868526,0,[10 25  0]
35,73.48363930973454,1,[0 0 0]
35,52.87420824226805,2,[10  0  0]
31,71.01157431414848,1,[ 0 25  0]
51,39.521192589394104,2,[10  0  0]
29,124.69056323637044,0,[10  0  0]
26,116.08335667194721,2,[0 0 0]
36,71.99669513742565,1,[0 0 0]
51,33.67514752431673,2,[0 0 0]
35,76.63840957211144,1,[0 0 0]
25,129.4400680758893,0,[0 0 0]
35,76.79846842610968,1,[ 0 25  0]
33,76.22473739162709,1,[ 0 25  0]
32,75.14474915898197,1,[ 0 25  0]
31,75.84640723910451,1,[0 0 0]
25,121.12083715183071,0,[10  0  0]
44,29.947347509259775,2,[0 0 0]
35,76.19777166846357,1,[0 0 0]
33,84.05104913205165,1,[ 0 25  0]
23,121.66702432330445,0,[10  0  0]
24,125.03083028163307,0,[10  0  0]
38,76.25420190353695,1,[ 0 25  0]
50,31.403795342776085,2,[  0   0 100]
22,117.67915977793734,0,[10 25  0]
42,22.636213179033895,2,[0 0 0]
39,36.72893681358451,2,[0 0 0]
34,78.28577049808683,1,[0 0 0]
37,47.137531793484385,2,[  0   0 100]
32,118.44990723773346,0,[10  0  0]
31,126.29604669744145,0,[10  0  0]
52,40.79803908807429,2,[  0   0 100]
31,72.95343055928643,1,[10  0  0]
22,124.91534681025396,0,[10  0  0]
25,129.44564718563166,0,[10  0  0]
35,74.97450323855739,1,[10 25  0]
45,20.943007203218425,2,[  0   0 100]
35,74.35560041895408,1,[ 0 25  0]
41,26.432711460071683,2,[ 0 25  0]
39,32.18145459813936,2,[10  0  0]
44,26.627817204287673,2,[0 0 0]
44,28.601862524137008,2,[  0   0 100]
27,120.72854329852856,0,[10  0  0]
49,31.061162528190703,2,[  0   0 100]
21,126.13523597837646,0,[10  0  0]
50,26.032812481067364,2,[  0   0 100]
34,68.30704412621849,1,[0 0 0]
49,30.149490224043955,2,[10  0  0]
25,113.48720827128474,0,[10  0  0]
26,122.27041373438266,0,[10  0  0]
49,30.93788729705522,2,[  0   0 100]
28,124.6980581755481,0,[10  0  0]
40,68.13620193347391,1,[0 0 0]
22,127.22928093478582,0,[10  0  0]
23,121.26569566954464,0,[0 0 0]
25,118.89149269365805,0,[10  0  0]
29,129.15686750378765,0,[10 25  0]
27,126.32618517300884,0,[10  0  0]
37,75.1707402124202,1,[10  0  0]
48,25.67244061359099,2,[0 0 0]
41,28.166950599723577,2,[  0   0 100]
34,75.51295862187031,1,[10 25  0]
28,128.62898267300557,0,[10  0  0]
35,77.58839977244347,1,[ 0 25  0]
29,127.71928315149647,0,[10  0  0]
33,78.9522096122422,1,[ 0 25  0]
21,124.75076358169318,0,[10  0  0]
37,71.09645797921307,1,[  0  25 100]
47,27.555936808639935,2,[0 0 0]
47,26.79351829046706,2,[0 0 0]
33,77.21880551981259,1,[ 0 25  0]
36,79.27601195495384,1,[ 0 25  0]
41,28.839888341744327,2,[  0   0 100]
19,124.66144579653876,0,[10  0  0]
39,107.70351749487665,0,[10  0  0]
22,128.846575771981,0,[10  0  0]
25,122.20041824606174,0,[10  0  0]
29,119.53755768951801,0,[10  0  0]
33,75.33066490121531,1,[ 0 25  0]
21,115.29189376854954,0,[0 0 0]
32,77.0942797360034,1,[0 0 0]
48,28.56607037291899,2,[0 0 0]
35,75.57337616893939,1,[  0  25 100]
28,130.00749373971303,0,[10  0  0]
34,80.50142674868073,1,[0 0 0]
24,125.31759748323138,0,[10  0  0]
35,71.56183845568047,1,[ 0 25  0]
53,40.282089667577345,2,[0 0 0]
35,43.73523616208358,2,[  0   0 100]
34,74.44204159899992,1,[ 0 25  0]
21,129.4271741375924,0,[10 25  0]
34,72.87439691775865,1,[0 0 0]
23,123.82196757228358,0,[10  0  0]
38,35.63507843661464,2,[ 0 25  0]
26,129.17376304057834,0,[10  0  0]
19,121.83321924635358,0,[10 25  0]
30,120.57830579106457,0,[10  0  0]
25,122.67902145130286,0,[0 0 0]
48,28.753168264788044,2,[  0  25 100]
34,75.2928173769654,1,[ 0 25  0]
35,75.74818147171123,1,[0 0 0]
43,27.238623827358275,2,[0 0 0]
36,75.10561086756498,1,[0 0 0]
22,125.10862371719607,0,[10  0  0]
49,31.313740548233163,2,[0 0 0]
38,34.93727039438946,2,[0 0 0]
51,37.26603294840855,2,[0 0 0]
27,129.23284124725959,0,[10  0  0]
32,67.60717010379956,1,[0 0 0]
22,122.94765437522142,0,[10  0  0]
29,124.94667989644459,0,[10  0  0]
38,112.7958593335119,0,[10  0  0]
37,72.67602270192114,1,[ 0 25  0]
24,122.5085873553204,0,[10  0  0]
36,72.21475227685703,1,[10 25  0]
34,76.9854360942812,1,[10 25  0]
37,69.93351532288376,1,[10  0  0]
33,76.73030085301298,1,[0 0 0]
33,78.8098738607413,1,[0 0 0]
54,43.03345135623143,2,[0 0 0]
37,71.47622199621325,1,[ 0 25  0]
21,123.24248097040262,0,[10  0  0]
34,75.31096591119919,1,[ 0 25  0]
57,60.590495837678986,2,[  0  25 100]
26,128.70162653410316,0,[10 25  0]
26,116.56082039340708,0,[10 25  0]
39,38.56260482281991,2,[0 0 0]
38,72.34909119292952,1,[ 0 25  0]
35,75.84159924299942,1,[ 0 25  0]
18,117.70979556949324,0,[10  0  0]
43,26.904559969933256,2,[0 0 0]
26,126.07055788116514,0,[10  0  0]
68,155.60128456923323,2,[  0   0 100]
36,72.34583930672568,1,[ 0 25  0]
27,123.16874135169941,0,[10  0  0]
20,121.52320411340199,0,[10  0  0]
37,73.50214421837562,1,[0 0 0]
33,74.80725227920925,1,[ 0 25  0]
23,119.68063036971525,0,[10  0  0]
28,120.54412057669828,0,[10 25  0]
35,75.01964420919359,1,[ 0 25  0]
36,78.15084850824934,1,[10 25  0]
24,130.47613094955898,0,[10  0  0]
49,38.671286389606855,2,[  0   0 100]
48,24.414662194204457,2,[  0   0 100]
27,124.94494797798855,0,[10  0  0]
30,118.05438801233554,0,[10  0  0]
50,29.625215312621986,2,[10  0  0]
36,75.12574876535288,1,[0 0 0]
28,113.05227129548479,0,[10  0  0]
51,40.97992924592395,2,[  0   0 100]
26,122.48130619059543,0,[10  0  0]
47,26.182789309864745,2,[0 0 0]
37,74.93465244475576,1,[ 0 25  0]
51,39.89897839266728,2,[0 0 0]
44,25.552972926614746,2,[0 0 0]
34,77.03849379814598,1,[0 0 0]
44,21.669415757510873,2,[ 0 25  0]
34,71.31265985802423,1,[ 0 25  0]
51,41.2081086549086,2,[ 0 25  0]
29,128.3709842328653,0,[10  0  0]
27,121.96892164933637,0,[10  0  0]
26,120.20184058455146,0,[10  0  0]
36,73.19266493427934,1,[0 0 0]
31,126.36239147489934,0,[0 0 0]
40,26.83757722659528,2,[0 0 0]
45,25.33095967363017,2,[  0   0 100]
37,74.860598065274,1,[0 0 0]
42,28.791353402730536,2,[0 0 0]
34,76.54826338746841,1,[0 0 0]
37,78.30790542767198,1,[10  0  0]
34,72.45000508195967,1,[0 0 0]
36,43.11133400090138,2,[10  0  0]
24,122.36268071886737,0,[10  0  0]
35,77.6343447800301,1,[0 0 0]
32,73.50359600595263,1,[0 0 0]
26,126.15744324302095,0,[0 0 0]
42,27.35865020645335,2,[  0   0 100]
35,73.08460435652938,1,[  0  25 100]
50,27.481627128024577,2,[  0   0 100]
23,125.29308752875077,0,[10  0  0]
40,31.165879320129967,2,[0 0 0]
33,77.61479291930019,1,[0 0 0]
33,54.43522748787376,2,[ 10   0 100]
37,72.3721428402811,1,[ 0 25  0]
22,122.65221819933471,0,[10  0  0]
43,23.21068865725309,2,[0 0 0]
36,74.05463838288846,1,[10 25  0]
44,28.631081518557572,2,[0 0 0]
37,40.235242001113456,2,[10  0  0]
39,21.244641925090846,2,[ 0 25  0]
36,71.02992602839093,1,[ 0 25  0]
38,73.79580023257506,1,[ 0 25  0]
43,26.86941128652535,2,[  0   0 100]
37,38.863753484259526,2,[0 0 0]
31,80.90865079849982,1,[ 0 25  0]
50,30.076453439376508,2,[  0   0 100]
32,74.01290148777647,1,[0 0 0]
46,25.005526492161053,2,[0 0 0]
34,81.1370085731153,1,[ 0 25  0]
